No,criterion,max_depth,min_samples_split,min_samples_leaf,ccp_alpha,class_weight,Cross-Val,Acc
52,gini,,3,2,0.001,balanced,Leave-One-Out,0.514
52,gini,,3,2,0.001,balanced,K-Fold (10),0.483
52,gini,,3,2,0.001,balanced,Stratified K-Fold (10),0.567
53,gini,,3,2,0.01,,K-Fold (5),0.632
53,gini,,3,2,0.01,,Stratified K-Fold (5),0.532
53,gini,,3,2,0.01,,Leave-One-Out,0.541
53,gini,,3,2,0.01,,K-Fold (10),0.483
53,gini,,3,2,0.01,,Stratified K-Fold (10),0.567
54,gini,,3,2,0.01,balanced,K-Fold (5),0.546
54,gini,,3,2,0.01,balanced,Stratified K-Fold (5),0.504
54,gini,,3,2,0.01,balanced,Leave-One-Out,0.514
54,gini,,3,2,0.01,balanced,K-Fold (10),0.483
54,gini,,3,2,0.01,balanced,Stratified K-Fold (10),0.567
55,gini,,3,2,0.1,,K-Fold (5),0.439
55,gini,,3,2,0.1,,Stratified K-Fold (5),0.482
55,gini,,3,2,0.1,,Leave-One-Out,0.676
55,gini,,3,2,0.1,,K-Fold (10),0.383
55,gini,,3,2,0.1,,Stratified K-Fold (10),0.558
56,gini,,3,2,0.1,balanced,K-Fold (5),0.439
56,gini,,3,2,0.1,balanced,Stratified K-Fold (5),0.482
56,gini,,3,2,0.1,balanced,Leave-One-Out,0.676
56,gini,,3,2,0.1,balanced,K-Fold (10),0.467
56,gini,,3,2,0.1,balanced,Stratified K-Fold (10),0.533
57,gini,,3,3,0.0,,K-Fold (5),0.575
57,gini,,3,3,0.0,,Stratified K-Fold (5),0.614
57,gini,,3,3,0.0,,Leave-One-Out,0.676
57,gini,,3,3,0.0,,K-Fold (10),0.525
57,gini,,3,3,0.0,,Stratified K-Fold (10),0.608
58,gini,,3,3,0.0,balanced,K-Fold (5),0.575
58,gini,,3,3,0.0,balanced,Stratified K-Fold (5),0.614
58,gini,,3,3,0.0,balanced,Leave-One-Out,0.676
58,gini,,3,3,0.0,balanced,K-Fold (10),0.475
58,gini,,3,3,0.0,balanced,Stratified K-Fold (10),0.608
59,gini,,3,3,0.001,,K-Fold (5),0.575
59,gini,,3,3,0.001,,Stratified K-Fold (5),0.614
59,gini,,3,3,0.001,,Leave-One-Out,0.676
59,gini,,3,3,0.001,,K-Fold (10),0.525
59,gini,,3,3,0.001,,Stratified K-Fold (10),0.608
60,gini,,3,3,0.001,balanced,K-Fold (5),0.575
60,gini,,3,3,0.001,balanced,Stratified K-Fold (5),0.614
60,gini,,3,3,0.001,balanced,Leave-One-Out,0.676
60,gini,,3,3,0.001,balanced,K-Fold (10),0.475
60,gini,,3,3,0.001,balanced,Stratified K-Fold (10),0.608
61,gini,,3,3,0.01,,K-Fold (5),0.575
61,gini,,3,3,0.01,,Stratified K-Fold (5),0.614
61,gini,,3,3,0.01,,Leave-One-Out,0.676
61,gini,,3,3,0.01,,K-Fold (10),0.525
61,gini,,3,3,0.01,,Stratified K-Fold (10),0.608
62,gini,,3,3,0.01,balanced,K-Fold (5),0.575
62,gini,,3,3,0.01,balanced,Stratified K-Fold (5),0.614
62,gini,,3,3,0.01,balanced,Leave-One-Out,0.676
62,gini,,3,3,0.01,balanced,K-Fold (10),0.475
62,gini,,3,3,0.01,balanced,Stratified K-Fold (10),0.608
63,gini,,3,3,0.1,,K-Fold (5),0.439
63,gini,,3,3,0.1,,Stratified K-Fold (5),0.482
63,gini,,3,3,0.1,,Leave-One-Out,0.676
63,gini,,3,3,0.1,,K-Fold (10),0.383
63,gini,,3,3,0.1,,Stratified K-Fold (10),0.558
64,gini,,3,3,0.1,balanced,K-Fold (5),0.439
64,gini,,3,3,0.1,balanced,Stratified K-Fold (5),0.482
64,gini,,3,3,0.1,balanced,Leave-One-Out,0.676
64,gini,,3,3,0.1,balanced,K-Fold (10),0.467
64,gini,,3,3,0.1,balanced,Stratified K-Fold (10),0.533
65,gini,,3,4,0.0,,K-Fold (5),0.6
65,gini,,3,4,0.0,,Stratified K-Fold (5),0.639
65,gini,,3,4,0.0,,Leave-One-Out,0.622
65,gini,,3,4,0.0,,K-Fold (10),0.525
65,gini,,3,4,0.0,,Stratified K-Fold (10),0.6
66,gini,,3,4,0.0,balanced,K-Fold (5),0.6
66,gini,,3,4,0.0,balanced,Stratified K-Fold (5),0.639
66,gini,,3,4,0.0,balanced,Leave-One-Out,0.595
66,gini,,3,4,0.0,balanced,K-Fold (10),0.525
66,gini,,3,4,0.0,balanced,Stratified K-Fold (10),0.575
67,gini,,3,4,0.001,,K-Fold (5),0.6
67,gini,,3,4,0.001,,Stratified K-Fold (5),0.639
67,gini,,3,4,0.001,,Leave-One-Out,0.622
67,gini,,3,4,0.001,,K-Fold (10),0.525
67,gini,,3,4,0.001,,Stratified K-Fold (10),0.6
68,gini,,3,4,0.001,balanced,K-Fold (5),0.6
68,gini,,3,4,0.001,balanced,Stratified K-Fold (5),0.639
68,gini,,3,4,0.001,balanced,Leave-One-Out,0.595
68,gini,,3,4,0.001,balanced,K-Fold (10),0.525
68,gini,,3,4,0.001,balanced,Stratified K-Fold (10),0.575
69,gini,,3,4,0.01,,K-Fold (5),0.571
69,gini,,3,4,0.01,,Stratified K-Fold (5),0.639
69,gini,,3,4,0.01,,Leave-One-Out,0.622
69,gini,,3,4,0.01,,K-Fold (10),0.525
69,gini,,3,4,0.01,,Stratified K-Fold (10),0.575
70,gini,,3,4,0.01,balanced,K-Fold (5),0.571
70,gini,,3,4,0.01,balanced,Stratified K-Fold (5),0.639
70,gini,,3,4,0.01,balanced,Leave-One-Out,0.595
70,gini,,3,4,0.01,balanced,K-Fold (10),0.525
70,gini,,3,4,0.01,balanced,Stratified K-Fold (10),0.55
71,gini,,3,4,0.1,,K-Fold (5),0.439
71,gini,,3,4,0.1,,Stratified K-Fold (5),0.482
71,gini,,3,4,0.1,,Leave-One-Out,0.676
71,gini,,3,4,0.1,,K-Fold (10),0.383
71,gini,,3,4,0.1,,Stratified K-Fold (10),0.558
72,gini,,3,4,0.1,balanced,K-Fold (5),0.439
72,gini,,3,4,0.1,balanced,Stratified K-Fold (5),0.482
72,gini,,3,4,0.1,balanced,Leave-One-Out,0.676
72,gini,,3,4,0.1,balanced,K-Fold (10),0.467
72,gini,,3,4,0.1,balanced,Stratified K-Fold (10),0.533
73,gini,,3,5,0.0,,K-Fold (5),0.521
73,gini,,3,5,0.0,,Stratified K-Fold (5),0.511
73,gini,,3,5,0.0,,Leave-One-Out,0.486
73,gini,,3,5,0.0,,K-Fold (10),0.458
73,gini,,3,5,0.0,,Stratified K-Fold (10),0.533
74,gini,,3,5,0.0,balanced,K-Fold (5),0.521
74,gini,,3,5,0.0,balanced,Stratified K-Fold (5),0.511
74,gini,,3,5,0.0,balanced,Leave-One-Out,0.432
74,gini,,3,5,0.0,balanced,K-Fold (10),0.458
74,gini,,3,5,0.0,balanced,Stratified K-Fold (10),0.483
75,gini,,3,5,0.001,,K-Fold (5),0.521
75,gini,,3,5,0.001,,Stratified K-Fold (5),0.511
75,gini,,3,5,0.001,,Leave-One-Out,0.486
75,gini,,3,5,0.001,,K-Fold (10),0.458
75,gini,,3,5,0.001,,Stratified K-Fold (10),0.533
76,gini,,3,5,0.001,balanced,K-Fold (5),0.521
76,gini,,3,5,0.001,balanced,Stratified K-Fold (5),0.511
76,gini,,3,5,0.001,balanced,Leave-One-Out,0.432
76,gini,,3,5,0.001,balanced,K-Fold (10),0.458
76,gini,,3,5,0.001,balanced,Stratified K-Fold (10),0.483
77,gini,,3,5,0.01,,K-Fold (5),0.521
77,gini,,3,5,0.01,,Stratified K-Fold (5),0.511
77,gini,,3,5,0.01,,Leave-One-Out,0.486
77,gini,,3,5,0.01,,K-Fold (10),0.458
77,gini,,3,5,0.01,,Stratified K-Fold (10),0.533
78,gini,,3,5,0.01,balanced,K-Fold (5),0.521
78,gini,,3,5,0.01,balanced,Stratified K-Fold (5),0.511
78,gini,,3,5,0.01,balanced,Leave-One-Out,0.432
78,gini,,3,5,0.01,balanced,K-Fold (10),0.458
78,gini,,3,5,0.01,balanced,Stratified K-Fold (10),0.483
79,gini,,3,5,0.1,,K-Fold (5),0.439
79,gini,,3,5,0.1,,Stratified K-Fold (5),0.482
79,gini,,3,5,0.1,,Leave-One-Out,0.676
79,gini,,3,5,0.1,,K-Fold (10),0.383
79,gini,,3,5,0.1,,Stratified K-Fold (10),0.558
80,gini,,3,5,0.1,balanced,K-Fold (5),0.439
80,gini,,3,5,0.1,balanced,Stratified K-Fold (5),0.482
80,gini,,3,5,0.1,balanced,Leave-One-Out,0.676
80,gini,,3,5,0.1,balanced,K-Fold (10),0.467
80,gini,,3,5,0.1,balanced,Stratified K-Fold (10),0.533
81,gini,,4,1,0.0,,K-Fold (5),0.604
81,gini,,4,1,0.0,,Stratified K-Fold (5),0.479
81,gini,,4,1,0.0,,Leave-One-Out,0.514
81,gini,,4,1,0.0,,K-Fold (10),0.508
81,gini,,4,1,0.0,,Stratified K-Fold (10),0.567
82,gini,,4,1,0.0,balanced,K-Fold (5),0.575
82,gini,,4,1,0.0,balanced,Stratified K-Fold (5),0.479
82,gini,,4,1,0.0,balanced,Leave-One-Out,0.514
82,gini,,4,1,0.0,balanced,K-Fold (10),0.483
82,gini,,4,1,0.0,balanced,Stratified K-Fold (10),0.567
83,gini,,4,1,0.001,,K-Fold (5),0.604
83,gini,,4,1,0.001,,Stratified K-Fold (5),0.479
83,gini,,4,1,0.001,,Leave-One-Out,0.514
83,gini,,4,1,0.001,,K-Fold (10),0.508
83,gini,,4,1,0.001,,Stratified K-Fold (10),0.567
84,gini,,4,1,0.001,balanced,K-Fold (5),0.575
84,gini,,4,1,0.001,balanced,Stratified K-Fold (5),0.479
84,gini,,4,1,0.001,balanced,Leave-One-Out,0.514
84,gini,,4,1,0.001,balanced,K-Fold (10),0.483
84,gini,,4,1,0.001,balanced,Stratified K-Fold (10),0.567
85,gini,,4,1,0.01,,K-Fold (5),0.604
85,gini,,4,1,0.01,,Stratified K-Fold (5),0.479
85,gini,,4,1,0.01,,Leave-One-Out,0.514
85,gini,,4,1,0.01,,K-Fold (10),0.508
85,gini,,4,1,0.01,,Stratified K-Fold (10),0.567
86,gini,,4,1,0.01,balanced,K-Fold (5),0.575
86,gini,,4,1,0.01,balanced,Stratified K-Fold (5),0.479
86,gini,,4,1,0.01,balanced,Leave-One-Out,0.514
86,gini,,4,1,0.01,balanced,K-Fold (10),0.483
86,gini,,4,1,0.01,balanced,Stratified K-Fold (10),0.567
87,gini,,4,1,0.1,,K-Fold (5),0.439
87,gini,,4,1,0.1,,Stratified K-Fold (5),0.482
87,gini,,4,1,0.1,,Leave-One-Out,0.676
87,gini,,4,1,0.1,,K-Fold (10),0.383
87,gini,,4,1,0.1,,Stratified K-Fold (10),0.558
88,gini,,4,1,0.1,balanced,K-Fold (5),0.439
88,gini,,4,1,0.1,balanced,Stratified K-Fold (5),0.482
88,gini,,4,1,0.1,balanced,Leave-One-Out,0.676
88,gini,,4,1,0.1,balanced,K-Fold (10),0.467
88,gini,,4,1,0.1,balanced,Stratified K-Fold (10),0.533
89,gini,,4,2,0.0,,K-Fold (5),0.632
89,gini,,4,2,0.0,,Stratified K-Fold (5),0.532
89,gini,,4,2,0.0,,Leave-One-Out,0.541
89,gini,,4,2,0.0,,K-Fold (10),0.483
89,gini,,4,2,0.0,,Stratified K-Fold (10),0.567
90,gini,,4,2,0.0,balanced,K-Fold (5),0.546
90,gini,,4,2,0.0,balanced,Stratified K-Fold (5),0.504
90,gini,,4,2,0.0,balanced,Leave-One-Out,0.514
90,gini,,4,2,0.0,balanced,K-Fold (10),0.483
90,gini,,4,2,0.0,balanced,Stratified K-Fold (10),0.567
91,gini,,4,2,0.001,,K-Fold (5),0.632
91,gini,,4,2,0.001,,Stratified K-Fold (5),0.532
