No,criterion,max_depth,min_samples_split,min_samples_leaf,ccp_alpha,class_weight,Cross-Val,Acc
55,gini,,3,2,0.1,,K-Fold (5),0.457
55,gini,,3,2,0.1,,Stratified K-Fold (5),0.511
55,gini,,3,2,0.1,,Leave-One-Out,0.676
55,gini,,3,2,0.1,,K-Fold (10),0.383
55,gini,,3,2,0.1,,Stratified K-Fold (10),0.558
56,gini,,3,2,0.1,balanced,K-Fold (5),0.457
56,gini,,3,2,0.1,balanced,Stratified K-Fold (5),0.511
56,gini,,3,2,0.1,balanced,Leave-One-Out,0.676
56,gini,,3,2,0.1,balanced,K-Fold (10),0.467
56,gini,,3,2,0.1,balanced,Stratified K-Fold (10),0.533
57,gini,,3,3,0.0,,K-Fold (5),0.521
57,gini,,3,3,0.0,,Stratified K-Fold (5),0.679
57,gini,,3,3,0.0,,Leave-One-Out,0.622
57,gini,,3,3,0.0,,K-Fold (10),0.567
57,gini,,3,3,0.0,,Stratified K-Fold (10),0.592
58,gini,,3,3,0.0,balanced,K-Fold (5),0.521
58,gini,,3,3,0.0,balanced,Stratified K-Fold (5),0.679
58,gini,,3,3,0.0,balanced,Leave-One-Out,0.622
58,gini,,3,3,0.0,balanced,K-Fold (10),0.567
58,gini,,3,3,0.0,balanced,Stratified K-Fold (10),0.592
59,gini,,3,3,0.001,,K-Fold (5),0.521
59,gini,,3,3,0.001,,Stratified K-Fold (5),0.679
59,gini,,3,3,0.001,,Leave-One-Out,0.622
59,gini,,3,3,0.001,,K-Fold (10),0.567
59,gini,,3,3,0.001,,Stratified K-Fold (10),0.592
60,gini,,3,3,0.001,balanced,K-Fold (5),0.521
60,gini,,3,3,0.001,balanced,Stratified K-Fold (5),0.679
60,gini,,3,3,0.001,balanced,Leave-One-Out,0.622
60,gini,,3,3,0.001,balanced,K-Fold (10),0.567
60,gini,,3,3,0.001,balanced,Stratified K-Fold (10),0.592
61,gini,,3,3,0.01,,K-Fold (5),0.521
61,gini,,3,3,0.01,,Stratified K-Fold (5),0.679
61,gini,,3,3,0.01,,Leave-One-Out,0.622
61,gini,,3,3,0.01,,K-Fold (10),0.567
61,gini,,3,3,0.01,,Stratified K-Fold (10),0.617
62,gini,,3,3,0.01,balanced,K-Fold (5),0.521
62,gini,,3,3,0.01,balanced,Stratified K-Fold (5),0.679
62,gini,,3,3,0.01,balanced,Leave-One-Out,0.622
62,gini,,3,3,0.01,balanced,K-Fold (10),0.567
62,gini,,3,3,0.01,balanced,Stratified K-Fold (10),0.617
63,gini,,3,3,0.1,,K-Fold (5),0.457
63,gini,,3,3,0.1,,Stratified K-Fold (5),0.511
63,gini,,3,3,0.1,,Leave-One-Out,0.676
63,gini,,3,3,0.1,,K-Fold (10),0.383
63,gini,,3,3,0.1,,Stratified K-Fold (10),0.558
64,gini,,3,3,0.1,balanced,K-Fold (5),0.457
64,gini,,3,3,0.1,balanced,Stratified K-Fold (5),0.511
64,gini,,3,3,0.1,balanced,Leave-One-Out,0.676
64,gini,,3,3,0.1,balanced,K-Fold (10),0.467
64,gini,,3,3,0.1,balanced,Stratified K-Fold (10),0.533
65,gini,,3,4,0.0,,K-Fold (5),0.654
65,gini,,3,4,0.0,,Stratified K-Fold (5),0.679
65,gini,,3,4,0.0,,Leave-One-Out,0.595
