No,criterion,max_depth,min_samples_split,min_samples_leaf,ccp_alpha,class_weight,Cross-Val,Acc
73,gini,,3,5,0.0,,K-Fold (10),0.342
73,gini,,3,5,0.0,,Stratified K-Fold (10),0.417
74,gini,,3,5,0.0,balanced,K-Fold (5),0.329
74,gini,,3,5,0.0,balanced,Stratified K-Fold (5),0.382
74,gini,,3,5,0.0,balanced,Leave-One-Out,0.297
74,gini,,3,5,0.0,balanced,K-Fold (10),0.308
74,gini,,3,5,0.0,balanced,Stratified K-Fold (10),0.45
75,gini,,3,5,0.001,,K-Fold (5),0.329
75,gini,,3,5,0.001,,Stratified K-Fold (5),0.382
75,gini,,3,5,0.001,,Leave-One-Out,0.297
75,gini,,3,5,0.001,,K-Fold (10),0.342
75,gini,,3,5,0.001,,Stratified K-Fold (10),0.417
76,gini,,3,5,0.001,balanced,K-Fold (5),0.329
76,gini,,3,5,0.001,balanced,Stratified K-Fold (5),0.382
76,gini,,3,5,0.001,balanced,Leave-One-Out,0.297
76,gini,,3,5,0.001,balanced,K-Fold (10),0.308
76,gini,,3,5,0.001,balanced,Stratified K-Fold (10),0.45
77,gini,,3,5,0.01,,K-Fold (5),0.329
77,gini,,3,5,0.01,,Stratified K-Fold (5),0.382
77,gini,,3,5,0.01,,Leave-One-Out,0.432
77,gini,,3,5,0.01,,K-Fold (10),0.317
77,gini,,3,5,0.01,,Stratified K-Fold (10),0.417
78,gini,,3,5,0.01,balanced,K-Fold (5),0.379
78,gini,,3,5,0.01,balanced,Stratified K-Fold (5),0.382
78,gini,,3,5,0.01,balanced,Leave-One-Out,0.432
78,gini,,3,5,0.01,balanced,K-Fold (10),0.308
78,gini,,3,5,0.01,balanced,Stratified K-Fold (10),0.45
79,gini,,3,5,0.1,,K-Fold (5),0.354
79,gini,,3,5,0.1,,Stratified K-Fold (5),0.379
79,gini,,3,5,0.1,,Leave-One-Out,0.0
79,gini,,3,5,0.1,,K-Fold (10),0.3
79,gini,,3,5,0.1,,Stratified K-Fold (10),0.4
80,gini,,3,5,0.1,balanced,K-Fold (5),0.404
80,gini,,3,5,0.1,balanced,Stratified K-Fold (5),0.379
80,gini,,3,5,0.1,balanced,Leave-One-Out,0.486
80,gini,,3,5,0.1,balanced,K-Fold (10),0.467
80,gini,,3,5,0.1,balanced,Stratified K-Fold (10),0.433
81,gini,,4,1,0.0,,K-Fold (5),0.436
81,gini,,4,1,0.0,,Stratified K-Fold (5),0.379
81,gini,,4,1,0.0,,Leave-One-Out,0.297
81,gini,,4,1,0.0,,K-Fold (10),0.425
81,gini,,4,1,0.0,,Stratified K-Fold (10),0.417
82,gini,,4,1,0.0,balanced,K-Fold (5),0.379
82,gini,,4,1,0.0,balanced,Stratified K-Fold (5),0.379
82,gini,,4,1,0.0,balanced,Leave-One-Out,0.351
82,gini,,4,1,0.0,balanced,K-Fold (10),0.375
82,gini,,4,1,0.0,balanced,Stratified K-Fold (10),0.45
83,gini,,4,1,0.001,,K-Fold (5),0.436
83,gini,,4,1,0.001,,Stratified K-Fold (5),0.379
83,gini,,4,1,0.001,,Leave-One-Out,0.297
83,gini,,4,1,0.001,,K-Fold (10),0.425
83,gini,,4,1,0.001,,Stratified K-Fold (10),0.417
84,gini,,4,1,0.001,balanced,K-Fold (5),0.379
84,gini,,4,1,0.001,balanced,Stratified K-Fold (5),0.379
84,gini,,4,1,0.001,balanced,Leave-One-Out,0.351
84,gini,,4,1,0.001,balanced,K-Fold (10),0.375
84,gini,,4,1,0.001,balanced,Stratified K-Fold (10),0.45
85,gini,,4,1,0.01,,K-Fold (5),0.436
85,gini,,4,1,0.01,,Stratified K-Fold (5),0.379
85,gini,,4,1,0.01,,Leave-One-Out,0.297
85,gini,,4,1,0.01,,K-Fold (10),0.425
85,gini,,4,1,0.01,,Stratified K-Fold (10),0.417
86,gini,,4,1,0.01,balanced,K-Fold (5),0.379
86,gini,,4,1,0.01,balanced,Stratified K-Fold (5),0.379
86,gini,,4,1,0.01,balanced,Leave-One-Out,0.351
86,gini,,4,1,0.01,balanced,K-Fold (10),0.375
86,gini,,4,1,0.01,balanced,Stratified K-Fold (10),0.45
87,gini,,4,1,0.1,,K-Fold (5),0.354
87,gini,,4,1,0.1,,Stratified K-Fold (5),0.379
87,gini,,4,1,0.1,,Leave-One-Out,0.0
87,gini,,4,1,0.1,,K-Fold (10),0.3
87,gini,,4,1,0.1,,Stratified K-Fold (10),0.4
88,gini,,4,1,0.1,balanced,K-Fold (5),0.404
88,gini,,4,1,0.1,balanced,Stratified K-Fold (5),0.379
88,gini,,4,1,0.1,balanced,Leave-One-Out,0.486
88,gini,,4,1,0.1,balanced,K-Fold (10),0.467
88,gini,,4,1,0.1,balanced,Stratified K-Fold (10),0.433
89,gini,,4,2,0.0,,K-Fold (5),0.382
89,gini,,4,2,0.0,,Stratified K-Fold (5),0.3
89,gini,,4,2,0.0,,Leave-One-Out,0.324
89,gini,,4,2,0.0,,K-Fold (10),0.358
89,gini,,4,2,0.0,,Stratified K-Fold (10),0.392
90,gini,,4,2,0.0,balanced,K-Fold (5),0.407
90,gini,,4,2,0.0,balanced,Stratified K-Fold (5),0.3
90,gini,,4,2,0.0,balanced,Leave-One-Out,0.378
90,gini,,4,2,0.0,balanced,K-Fold (10),0.383
90,gini,,4,2,0.0,balanced,Stratified K-Fold (10),0.367
91,gini,,4,2,0.001,,K-Fold (5),0.382
91,gini,,4,2,0.001,,Stratified K-Fold (5),0.3
91,gini,,4,2,0.001,,Leave-One-Out,0.324
91,gini,,4,2,0.001,,K-Fold (10),0.358
91,gini,,4,2,0.001,,Stratified K-Fold (10),0.392
