No,criterion,max_depth,min_samples_split,min_samples_leaf,ccp_alpha,class_weight,Cross-Val,Acc
62,gini,,3,3,0.01,balanced,K-Fold (10),0.979
62,gini,,3,3,0.01,balanced,Stratified K-Fold (10),0.976
63,gini,,3,3,0.1,,K-Fold (5),0.442
63,gini,,3,3,0.1,,Stratified K-Fold (5),0.5
63,gini,,3,3,0.1,,Leave-One-Out,0.0
63,gini,,3,3,0.1,,K-Fold (10),0.437
63,gini,,3,3,0.1,,Stratified K-Fold (10),0.5
64,gini,,3,3,0.1,balanced,K-Fold (5),0.542
64,gini,,3,3,0.1,balanced,Stratified K-Fold (5),0.5
64,gini,,3,3,0.1,balanced,Leave-One-Out,0.0
64,gini,,3,3,0.1,balanced,K-Fold (10),0.463
64,gini,,3,3,0.1,balanced,Stratified K-Fold (10),0.5
65,gini,,3,4,0.0,,K-Fold (5),0.974
65,gini,,3,4,0.0,,Stratified K-Fold (5),0.982
65,gini,,3,4,0.0,,Leave-One-Out,0.979
65,gini,,3,4,0.0,,K-Fold (10),0.982
65,gini,,3,4,0.0,,Stratified K-Fold (10),0.979
66,gini,,3,4,0.0,balanced,K-Fold (5),0.971
66,gini,,3,4,0.0,balanced,Stratified K-Fold (5),0.982
66,gini,,3,4,0.0,balanced,Leave-One-Out,0.982
66,gini,,3,4,0.0,balanced,K-Fold (10),0.982
66,gini,,3,4,0.0,balanced,Stratified K-Fold (10),0.979
67,gini,,3,4,0.001,,K-Fold (5),0.974
67,gini,,3,4,0.001,,Stratified K-Fold (5),0.982
67,gini,,3,4,0.001,,Leave-One-Out,0.979
67,gini,,3,4,0.001,,K-Fold (10),0.982
67,gini,,3,4,0.001,,Stratified K-Fold (10),0.979
68,gini,,3,4,0.001,balanced,K-Fold (5),0.971
68,gini,,3,4,0.001,balanced,Stratified K-Fold (5),0.982
68,gini,,3,4,0.001,balanced,Leave-One-Out,0.982
68,gini,,3,4,0.001,balanced,K-Fold (10),0.982
68,gini,,3,4,0.001,balanced,Stratified K-Fold (10),0.979
69,gini,,3,4,0.01,,K-Fold (5),0.971
69,gini,,3,4,0.01,,Stratified K-Fold (5),0.976
69,gini,,3,4,0.01,,Leave-One-Out,0.976
69,gini,,3,4,0.01,,K-Fold (10),0.976
69,gini,,3,4,0.01,,Stratified K-Fold (10),0.976
70,gini,,3,4,0.01,balanced,K-Fold (5),0.968
70,gini,,3,4,0.01,balanced,Stratified K-Fold (5),0.976
70,gini,,3,4,0.01,balanced,Leave-One-Out,0.979
70,gini,,3,4,0.01,balanced,K-Fold (10),0.974
70,gini,,3,4,0.01,balanced,Stratified K-Fold (10),0.976
71,gini,,3,4,0.1,,K-Fold (5),0.442
71,gini,,3,4,0.1,,Stratified K-Fold (5),0.5
71,gini,,3,4,0.1,,Leave-One-Out,0.0
71,gini,,3,4,0.1,,K-Fold (10),0.437
71,gini,,3,4,0.1,,Stratified K-Fold (10),0.5
72,gini,,3,4,0.1,balanced,K-Fold (5),0.542
72,gini,,3,4,0.1,balanced,Stratified K-Fold (5),0.5
72,gini,,3,4,0.1,balanced,Leave-One-Out,0.0
72,gini,,3,4,0.1,balanced,K-Fold (10),0.463
72,gini,,3,4,0.1,balanced,Stratified K-Fold (10),0.5
73,gini,,3,5,0.0,,K-Fold (5),0.974
73,gini,,3,5,0.0,,Stratified K-Fold (5),0.976
73,gini,,3,5,0.0,,Leave-One-Out,0.976
73,gini,,3,5,0.0,,K-Fold (10),0.979
73,gini,,3,5,0.0,,Stratified K-Fold (10),0.976
74,gini,,3,5,0.0,balanced,K-Fold (5),0.971
74,gini,,3,5,0.0,balanced,Stratified K-Fold (5),0.976
74,gini,,3,5,0.0,balanced,Leave-One-Out,0.979
74,gini,,3,5,0.0,balanced,K-Fold (10),0.976
74,gini,,3,5,0.0,balanced,Stratified K-Fold (10),0.976
75,gini,,3,5,0.001,,K-Fold (5),0.974
75,gini,,3,5,0.001,,Stratified K-Fold (5),0.976
75,gini,,3,5,0.001,,Leave-One-Out,0.976
75,gini,,3,5,0.001,,K-Fold (10),0.979
75,gini,,3,5,0.001,,Stratified K-Fold (10),0.976
76,gini,,3,5,0.001,balanced,K-Fold (5),0.971
76,gini,,3,5,0.001,balanced,Stratified K-Fold (5),0.976
76,gini,,3,5,0.001,balanced,Leave-One-Out,0.979
76,gini,,3,5,0.001,balanced,K-Fold (10),0.976
76,gini,,3,5,0.001,balanced,Stratified K-Fold (10),0.976
77,gini,,3,5,0.01,,K-Fold (5),0.974
77,gini,,3,5,0.01,,Stratified K-Fold (5),0.976
77,gini,,3,5,0.01,,Leave-One-Out,0.976
77,gini,,3,5,0.01,,K-Fold (10),0.974
77,gini,,3,5,0.01,,Stratified K-Fold (10),0.976
78,gini,,3,5,0.01,balanced,K-Fold (5),0.971
78,gini,,3,5,0.01,balanced,Stratified K-Fold (5),0.976
78,gini,,3,5,0.01,balanced,Leave-One-Out,0.979
78,gini,,3,5,0.01,balanced,K-Fold (10),0.974
78,gini,,3,5,0.01,balanced,Stratified K-Fold (10),0.976
79,gini,,3,5,0.1,,K-Fold (5),0.442
